,Coin,symbol,Price,Change_1hr,Change_24hr,Change_7d,Volume_24hr,Market_Cap
3516,Olive Cash,OLIVE,0.001250523635,-0.008,0.008,-0.37200000000000005,447.08,27088.55
3517,NerveFlux,NERVE,0.000611794052,-0.008,0.03,0.039,225.97,26962.33
3518,UCROWDME,UCM,0.000268141888,-0.008,-0.006999999999999999,-0.075,2578.41,26925.23
3519,Manga,$MANGA,2.3004333e-05,0.059000000000000004,-0.008,0.003,12086.23,26566.88
3520,RemeX,RMX,3.6e-11,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,26395.69
3521,BarterTrade,BART,0.000227587866,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,26128.08
3522,CryptoBonusMiles,CBM,5.217997e-06,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,26089.99
3523,Vox.Finance,VOX,0.201261,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,26009.6
3524,50Cent,50C,0.068981742991,-0.02,0.009000000000000001,-0.034,3.86,25997.2
3525,StaysBASE,SBS,0.008022935064,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,25987.85
3526,Pepedex,PPDEX,0.102976,-0.008,-0.003,0.005459995907509719,1401.88,25894.83
3527,ZoomSwap,ZM,0.002171801474,-0.006999999999999999,0.004,-0.057,1205.77,25554.7
3528,Shibalana,SHIBA,9.632116e-06,-0.008,-0.011000000000000001,0.025,10.78,25502.55
3529,11Minutes,ELVN,0.001241210171,0.0,-0.013999999999999999,-0.026000000000000002,263.16,25351.03
3530,Wallfair,WFAIR,0.00028181218,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,25252.03
3531,SolChicks Shards,SHARDS,0.000422650488,-0.008,-0.015,-0.057999999999999996,129.0,25227.53
3532,RabbitKing,RB,5.61e-10,-0.022000000000000002,0.03,0.307,1745.38,24847.08
3533,Bitcoin Red,BTCRED,0.001278150695,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,24610.47
3534,Cryptopay,CPAY,0.000634635819,-0.008,0.063,0.506,41795.88,24576.45
3535,ACA,ACA,0.00024513861,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,24513.86
3536,Blizz Finance,BLZZ,6.5029135e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,24505.22
3537,Sportzchain,SPN,7.5933142e-05,0.005,-0.02,-0.434,1.89,23963.45
3538,Dogs Of Elon,DOE,0.000155446776,-0.001,-0.031,-0.02,1143.61,23425.17
3539,YDragon,YDR,0.000186174069,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,23417.09
3540,Cake Bank,CAKEBANK,4.82242e-07,-0.006999999999999999,-0.004,0.005459995907509719,5.65,22987.48
3541,Rigel Protocol,RGP,0.025423793011,-0.002,0.008,-0.052000000000000005,35.65,22875.9
3542,Suvereno,SUV,0.002776300522,0.084,0.141,-0.10300000000000001,312.85,22863.7
3543,AquariusCoin,ARCO,0.005421558095,-0.006999999999999999,0.045,-0.10300000000000001,2.28,22796.26
3544,Sensitrust,SETS,0.009541968377,-0.006999999999999999,0.03,-0.009000000000000001,17755.92,22452.25
3545,Unicly Genesis Collection,UUNICLY,0.022324092646,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,22324.09
3546,Veles,VLS,0.015580420902,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,22136.97
3547,BT.Finance,BT,0.164329,-0.01,0.036000000000000004,-0.006999999999999999,88369.47,21565.38
3548,CorionX,CORX,0.000225074376,-0.008,0.099,-0.024,351.98,21479.83
3549,Metaverse Miner,META,0.011762951787,0.027000000000000003,0.11800000000000001,-0.094,2336.79,21470.83
3550,Agora Defi,AGORA,0.002092165857,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,21216.6
3551,Viper,VIPER,7.1100758e-05,0.01,0.096,-0.040999999999999995,18.3,21188.83
3552,Boo Finance,BOOFI,0.002102643873,-0.008,0.139,0.21100000000000002,79.21,21049.31
3553,GeniuX,IUX,0.020875335128,0.0,-0.069,-0.233,318408.0,20922.29
3554,EchoLink,EKO,4.1647194e-05,-0.003,-0.402,-0.426,0.099434209742,20823.52
3555,CryptoTycoon,CTT,0.261611,-0.002,-0.036000000000000004,-0.054000000000000006,12971.99,20509.51
3556,Blocks Space,BLS,0.000986017401,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,20396.49
3557,Sprint Coin,SPRX,0.000850160977,-0.001,0.040999999999999995,0.006,0.588958,20141.41
3558,WHEY,WHEY,0.000191462631,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,19959.12
3559,Netcoincapital,NCC,0.002101111808,-0.0,-0.4,-0.304,71.04,19822.26
3560,SPINDLE,SPD,6.981252e-06,-0.008,0.03,-0.059000000000000004,0.087194089531,19293.65
3561,Porta,KIAN,0.000614325071,0.004,-0.018000000000000002,-0.021,4844.62,19233.79
3562,Guncoin,GUN,5.6603437e-05,-0.006,0.051,-0.022000000000000002,0.610016,19137.9
3563,Kitty Coin Solana,KITTY,4.5472722e-05,0.034,-0.076,-0.11699999999999999,168.41,19088.99
3564,Ccore,CCO,0.011180529345,-0.004,0.235,0.248,69.55,18961.21
3565,SHOOT,SHOO,4.5e-11,-0.006999999999999999,-0.018000000000000002,-0.10099999999999999,226.82,18776.95
3566,Alphr,ALPHR,0.009945421615,0.005,0.031,-0.068,14608.52,18414.5
3567,SafeCapital,SCAP,0.002270095447,-0.006,-0.092,-0.071,0.89202,18363.89
3568,Solyard Finance,YARD,0.000251170562,-0.008,0.026000000000000002,-0.02,84.37,18205.34
3569,Big Crypto Game,CRYPTO,0.004318562389,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,18150.56
3570,AmpleSwap,AMPLE,0.000163486609,0.017,0.001,-0.17600000000000002,1993.49,18061.05
3571,WolfSafePoorPeople Polygon,WSPP,1.1365199e-05,-0.006999999999999999,0.009000000000000001,-0.065,87.42,18011.61
3572,DogeFi,DOGEFI,0.033049640916,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,17992.55
3573,BabySwap,BABY,0.025001796662,-0.003,0.002,-0.051,173366.0,17869.72
3574,Cycle,CYCLE,0.086538300162,-0.005,0.038,-0.051,95.36,17841.85
3575,Polarisdefi,POLAR,0.000412683727,-0.0,0.006,-0.142,8.25,17370.0
3576,Furio,$FUR,0.083779314646,-0.003,0.024,-0.054000000000000006,16528.89,17284.18
3577,CompliFi,COMFI,0.017109404384,-0.004,0.031,-0.054000000000000006,113.47,17275.39
3578,yffi finance,YFFI,0.310767,-0.004,0.036000000000000004,-0.447,51.93,17088.56
3579,PlusOneCoin,PLUS1,0.001417750026,-0.006,0.037000000000000005,-0.304,3.04,17067.24
3580,Tokenbox,TBX,0.001504974654,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,16909.07
3581,Graviton Zero,GRAV,0.000185679607,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,16891.56
3582,Transcodium,TNS,0.000211942965,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,16651.37
3583,Origo,OGO,0.000100053621,-0.0,0.0,0.9890000000000001,45.82,16436.25
3584,HakuSwap,HAKU,0.000508200993,-0.009000000000000001,0.032,-0.147,18.0,16388.91
3585,YOLOCash,YLC,0.000522075105,-0.07200000000000001,-0.001,-0.28,34680.35,16291.94
3586,PolkaEx,PKEX,0.003997345739,0.0,0.0,0.0,0.0,16221.82
3587,NASDEX,NSDX,0.014236947042,0.002,0.003,-0.047,12631.2,16128.57
3588,Phoneum,PHT,1.4215301e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,16063.19
3589,Infinity Pad [OLD],IPAD,1.5663833e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,15663.83
3590,MATRYX,MTX,0.000667457758,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,15501.24
3591,Aegis,AGS,0.003701005516,0.002,0.049,0.059000000000000004,13052.25,15392.94
3592,Digitex,DGTX,1.8004899e-05,-0.009000000000000001,0.034,-0.004,43362.0,15358.99
3593,2ACoin,ARMS,0.001444274144,-0.024,0.011000000000000001,-0.017,18.49,15318.84
3594,Ormeus Coin,ORME,0.000887078104,-0.002,-0.063,-0.121,320.81,15102.59
3595,Advanced Technology Coin,ARC,0.000502978044,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,15006.66
3596,Tiki,TIKI,1.4943106e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,14943.11
3597,SteakBank Finance,SBF,1.9330548e-05,0.0,0.087,0.005459995907509719,513.87,14788.56
3598,Starter.xyz,START,0.015651431449,-0.022000000000000002,0.028999999999999998,-0.013999999999999999,4.13,14756.55
3599,Smaugs NFT,SMG,0.000420219343,-0.001,-0.177,-0.19699999999999998,52.82,14717.68
3600,DaVinci,VINCI,0.000443323796,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,14683.55
3601,Babacoin,BBC,2.9507647e-05,0.002,-0.001,0.001,58.87,14599.68
3602,PrivaCoin,PRVC,0.001130503174,0.011000000000000001,0.018000000000000002,0.013000000000000001,27324.66,14599.27
3603,Moonaï,MOOI,0.039223703271,-0.053,-0.21100000000000002,-0.184,32981.97,14403.81
3604,Influxcoin,INFX,0.004595615404,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,14308.13
3605,Ethereum Cash,ECASH,0.001035140478,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,14280.87
3606,GeyserCoin,GSR,0.008268313853,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,14167.77
3607,Bezant,BZNT,3.026336e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,14136.62
3608,Fungie DAO,FNG,0.021963329235,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,13881.31
3609,Gem Exchange and Trading,GXT,0.000166140841,0.044000000000000004,-0.16,-0.166,19337.02,13870.5
3610,Oxbull Solana,OXS,0.000272647278,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,13617.74
3611,BunnyPark Game,BG,1.3609956e-05,-0.003,-0.002,-0.055,27.24,13547.5
3612,MarsX,MX,5.9181279e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,13489.58
3613,Be Meta Famous,BMF,0.000190973774,-0.008,-0.005,-0.042,177.31,13372.57
3614,Solex Finance,SLX,0.001823761404,-0.008,-0.012,-0.12300000000000001,2.97,12762.17
3615,Vitoge,VITOGE,2e-10,-0.001,-0.0,0.99,1.61,12711.63
3616,LightningCash,LNC,0.000198485004,-0.004,-0.005,0.006999999999999999,0.001113560037,12250.8
3617,PoSH4D,P4D,0.000130193552,-0.005,-0.262,-0.9329999999999999,978.2,12238.19
3618,Monster Slayer Share,MSS,0.300303,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,12210.95
3619,KemaCoin,KEMA,0.000255227596,0.084,0.026000000000000002,-0.154,10.1,12115.32
3620,Arion,ARION,0.000701902307,-0.004,0.042,0.002,29.38,12076.92
3621,Fortress,FORT,0.008491028146,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,11903.96
3622,MTOP,MTOP,0.015185688433,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,11897.08
3623,Herbalist,HERB,2.13105e-06,0.0,0.0,0.0,0.0,11845.19
3624,SafeInsure,SINS,0.000481424715,-0.005,0.05,0.002,178.99,11667.94
3625,Rapids,RPD,0.004537173859,-0.0,3.2060000000000004,3.2769999999999997,7.07,11253.99
3626,BitcoMine,BME,2.40127e-07,-0.0,0.001,-0.043,2.40127e-07,11050.35
3627,Klap Finance,KLAP,0.000459437038,-0.043,-0.064,-0.18600000000000003,16689.34,10971.62
3628,Welltrado,WTL,0.000236203015,-0.003,-0.057999999999999996,-0.001,16.5,10956.78
3629,DAppNode,NODE,0.000652923711,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,10943.24
3630,Jem,JEM,0.913908,-0.003,0.03,0.087,23.57,10819.91
3631,Crystl Finance,CRYSTL,0.000852189188,-0.016,0.05,-0.018000000000000002,7.16,10673.86
3632,Guider,GDR,4.0394375e-05,-0.01,-0.002,-0.017,21453.51,10491.98
3633,WavesGo,WGO,0.001941297824,-0.008,-0.617,-0.017,0.011651418163,10289.64
3634,SCOneX,SCONEX,0.001819800073,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,10269.13
3635,DOEX,DOEX,0.000223584661,-0.013999999999999999,0.106,-0.688,78.92,10122.26
3636,APEmove,APE,0.005132944711,0.003,-0.006999999999999999,-0.04,16.46,10038.06
3637,SF Capital,SFCP,0.000135420733,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,10023.9
3638,Crypto Kombat,KOMBAT,0.986992,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,9975.84
3639,Squirrel Finance,NUTS,0.015648253792,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,9724.58
3640,Avaware,AVE,0.000632223075,-0.005,0.048,-0.053,8.62,9680.41
3641,IQ.cash,IQ,0.000321341153,-0.003,-0.428,-0.12300000000000001,16.7,9546.99
3642,CBFINU,CBFINU,1.0062e-08,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,9458.18
3643,MultiPad,MPAD,0.000387601933,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,9436.17
3644,The Fire,XFR,7.511e-09,-0.008,-0.005,-0.005,1.6,9299.04
3645,Mineable,MNB,0.008541162702,-0.008,0.042,-0.055,527.71,9283.24
3646,Tutti Frutti,TFF,2.6526414e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,9125.36
3647,DogeYield,DOGY,9.352416e-06,-0.033,0.049,-0.027000000000000003,6.85,8803.29
3648,ForceCowBoy,FCB,5.24823e-07,-0.008,-0.012,-0.19699999999999998,127.33,8703.0
3649,Paws Funds,PAWS,0.007500733339,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,8697.56
3650,Particle,PRTCLE,0.003413504333,0.005,-0.002,-0.038,4.98,8635.0
3651,Soltato FRIES,FRIES,0.000850308553,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,8503.09
3652,srnArtGallery,SACT,0.002081768286,0.012224825318536775,0.037000000000000005,0.10400000000000001,49.8,8327.07
3653,TajCoin,TAJ,0.000274126295,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,8194.87
3654,Cream ETH 2,CRETH2,0.324747,0.0,0.0,0.0,0.0,8172.76
3655,ACDX Exchange,ACXT,0.000678734894,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,8149.06
3656,KKO Protocol,KKO,0.000387499243,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,8137.11
3657,Meeb Master,MEEB,0.005758666108,-0.006999999999999999,0.016,-0.011000000000000001,71.12,8083.31
3658,JavaScript,JS,0.000999260229,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,7986.08
3659,Angel Nodes,ANGEL,0.001010878805,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,7884.7
3660,VYNK Chain,VYNC,9.136919e-05,-0.002,0.009000000000000001,0.009000000000000001,8.54,7822.65
3661,Ancient Raid,RAID,0.00016925737,-0.045,-0.564,-0.914,12865.75,7567.45
3662,Nil DAO,NIL,0.002835210729,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,7555.98
3663,EvenCoin,EVN,0.000468105898,-0.006,0.034,-0.042,71496.93,7515.48
3664,BoutsPro,BOUTS,0.000152277408,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,7402.99
3665,Polyroll,ROLL,8.4783601e-05,-0.008,0.052000000000000005,-0.031,0.548602,7087.71
3666,Gunstar Metaverse Currency,GSC,0.001180706728,-0.002,-0.002,-0.023,59.1,7082.48
3667,Kalkulus,KLKS,0.000350505585,-0.009000000000000001,-0.023,-0.9890000000000001,69792.53,7041.69
3668,Dalecoin,DALC,0.007369449206,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,6990.35
3669,NFT Alley,ALLEY,0.006179040752,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,6980.51
3670,Fyooz,FYZ,0.001582956596,-0.0,0.0,-0.003,128749.0,6901.95
3671,Beetlecoin,BEET,3.4834933e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,6748.08
3672,Elvantis,ELV,9.9874398e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,6608.4
3673,Gaur Money,GAUR,0.055077358069,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,6456.34
3674,Eggplant Finance,EGGP,0.014564824436,-0.005,0.004,-0.035,77.07,6340.15
3675,Solomon Defi,SLM,0.00050449525,-0.006,0.049,0.045,91.0,6300.93
3676,BonFi,BNF,2.1923897e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,6164.26
3677,AstroGrow,ATG,7.19841e-06,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,6146.22
3678,CRE8R DAO,CRE8R,0.002165917541,-0.005,0.043,-0.084,272.95,6072.54
3679,Bitcomo,BM,0.000986695998,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,5901.98
3680,Crystal Clear,CCT,0.000992522646,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,5879.76
3681,Trickle,H2O,0.000849513369,0.002,-0.006,-0.003,5407.9,5859.43
3682,Axia,AXIAV3,0.009215206382,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,5809.34
3683,Ape In,APEIN,0.153016,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,5738.09
3684,World of Defish,WOD,0.000403165477,-0.002,-0.003,0.29100000000000004,1368.66,5642.89
3685,Pear,PEAR,0.000253123473,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,5586.71
3686,Cry Cat Coin,CRYY,9.90707e-07,-0.005,0.002,-0.046,0.098855357755,5550.65
3687,United Emirate Decentralized Coin,UEDC,0.000601339277,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,5373.08
3688,Recast1,R1,3.775446e-06,-0.002,0.17800000000000002,-0.043,0.264509,4965.36
3689,2local,2LC,3.39404e-06,0.001,0.175,-0.242,202.23,4802.88
3690,TokenDesk,TDS,0.00032568087,0.001,0.022000000000000002,-0.065,0.902399,4782.4
3691,Jackpot Universe,JUNI,0.005944547709,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,4691.82
3692,UncleMine,UM,0.000390930226,-0.006,0.098,0.258,636.06,4689.98
3693,SHD Cash,SHDC,1.5256581e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,4592.19
3694,SeChain,SNN,1.42844e-07,0.012224825318536775,-0.946,-0.943,1.428436e-06,4570.99
3695,Thingschain,TIC,1.72019e-07,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,4472.49
3696,OptionRoom,ROOM,0.000356919905,-0.064,-0.021,-0.012,446.28,4457.69
3697,Sing,SING,0.007886849586,0.001,-0.001,-0.026000000000000002,0.669488,4431.34
3698,DigiCol,DGCL,3.3815301e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,4387.88
3699,Block-Logic,BLTG,0.000212132717,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,4300.55
3700,Diamond XRPL,DIAMOND,7.0,0.0,-0.17600000000000002,-0.397,15.77,4288.8
3701,Codi Finance,CODI,5.5788832e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,4288.23
3702,Melo,MELO,1.04727e-07,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,4189.07
3703,ZelaaPayAE,ZPAE,4.991837e-06,0.001,-0.024,0.344,16.14,4140.3
3704,Ludos Protocol,LUD,2.4843764e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,4055.69
3705,METFX Watch To Earn,MFX,3.4460171e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,3917.33
3706,StrongHands Masternode,SHMN,0.000849533568,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,3900.81
3707,trollbox,TOX,6.168416e-06,0.094,-0.297,-0.475,1.16,3765.5
3708,Paper DAO,PPR,1.7822737e-05,-0.011000000000000001,0.018000000000000002,0.003,3.28,3584.98
3709,Babylon Finance,BABL,0.011496947719,-0.003,0.048,-0.003,42783.05,3149.04
3710,Cockapoo,CPOO,2.32981e-07,-0.0,0.0,-0.006,8109.25,3045.99
3711,MIM,SWARM,1.405918e-06,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,3025.26
3712,IdenDEFI,ID,0.012315190217,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,2906.17
3713,HOdlcoin,HODL,6.436017e-06,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,2896.51
3714,Solabrador,SOLAB,2.921671e-06,-0.004,-0.009000000000000001,0.484,0.989187,2736.48
3715,PalGold,PALG,0.000110131095,0.001,0.0,-0.004,40.12,2719.8
3716,Sucrecoin,XSR,0.000189751615,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,2636.36
3717,DarleyGo Essence,DGE,0.000212482666,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,2519.36
3718,INTUCoin,INTU,5.447563e-06,-0.006,0.255,0.005459995907509719,6.51,2356.77
3719,Ashera,ASH,4.219567e-06,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,2302.04
3720,FTMlaunch,FTML,2.256789e-06,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,2256.79
3721,DATx,DATX,2.255064e-06,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,2255.06
3722,Azuma Coin,AZUM,1.5027264e-05,0.012224825318536775,0.027600326264274132,0.005459995907509719,20356212.335925102,2086.47
3723,FLOOF,FLOOF,1.06383e-07,-0.012,-0.031,-0.033,20.34,2032.38
3724,NestEgg Coin,EGG,5.6714673e-05,-0.004,0.051,0.003,5.8,1957.0
3725,Zent Cash,ZTC,3.96769e-07,-0.07,0.049,-0.122,142.75,1684.15
3726,Secure Cash,SCSX,0.014159550434,0.037000000000000005,0.05,0.002,167.47,1683.82
3727,QUACK,QUACK,1.32673e-06,-0.033,-0.016,-0.309,7.17,1631.9
